
1102,A16812782,1988,10/25/2018 14:5:39,2797
1103,A15632366,15,2/26/2014 12:21:17,16
1104,A08074845,2122,9/1/2020 16:50:54,1384
1105,A18499739,2289,8/24/2015 14:34:7,460
1106,A15955162,1253,1/19/2016 15:46:41,1004
1107,A11833277,2019,11/23/2016 9:16:40,2267
1108,A02776199,2975,11/26/2018 14:10:29,1386
1109,A24169211,1999,8/24/2020 11:7:26,1967
1110,A01582247,468,10/6/2019 15:50:24,120
1111,A08068304,469,3/11/2015 11:21:9,1191
1112,A15993438,2001,1/20/2017 10:13:56,1194
1113,A08043115,801,11/25/2020 15:8:58,322
1114,A00766224,955,9/23/2017 12:52:15,1916
1115,A11841919,1976,8/20/2018 16:31:45,209
1116,A18038273,884,10/2/2014 13:18:25,834
1117,A00824174,2765,4/14/2019 11:55:20,1757
1118,A01633568,2112,9/21/2015 12:7:34,2000
1119,A24537062,726,11/20/2018 16:45:1,2167
1120,A24115120,2588,10/12/2018 11:36:49,459
1121,A01057835,1115,10/26/2017 15:22:17,2012
1122,A13630071,156,8/25/2018 13:23:55,464
1123,A18056599,1473,11/9/2019 9:22:43,1437
1124,A24157800,1423,4/21/2014 8:55:33,237
1125,A19597645,1904,8/22/2016 10:52:2,273
1126,A00328132,977,6/16/2015 9:34:43,441
1127,A08036764,1125,1/17/2015 10:5:40,1189
1128,A18088724,325,9/9/2016 10:58:14,2289
1129,A00781171,1508,10/11/2017 11:31:16,1245
1130,A24182357,1219,3/13/2018 10:4:33,2132
1131,A19518958,1271,2/13/2015 15:13:56,1456
1132,A24184725,803,2/2/2017 9:46:18,1111
1133,A24138758,2592,10/16/2014 16:58:38,1001
1134,A01679228,2586,6/24/2018 12:6:46,2630
1135,A00390523,607,10/1/2016 13:35:32,916
1136,A00354667,433,4/27/2014 13:42:37,277
1137,A09145168,2379,3/25/2017 12:51:57,307
1138,A19583582,2411,5/3/2014 11:23:24,1215
1139,A18044832,2406,10/19/2019 10:44:39,297
1140,A24577602,1875,9/5/2014 9:22:26,2431
1141,A01653794,947,1/15/2015 15:29:57,919
1142,A09113708,239,8/2/2014 11:43:30,1363
1143,A01088003,2469,4/22/2015 15:45:16,512
1144,A24551111,868,4/12/2020 11:16:38,21
1145,A15612725,741,8/6/2017 12:7:15,223
1146,A08595838,1949,1/9/2014 9:52:13,1056
1147,A02767259,2568,9/22/2014 13:24:20,2004
1148,A18459624,148,6/25/2014 10:42:28,735
1149,A18023630,1651,11/4/2018 12:45:29,742
1150,A09187764,2223,6/12/2019 15:22:53,2938
1151,A11841697,1182,10/5/2017 11:43:26,2529
1152,A19595519,1519,1/11/2016 13:17:32,2635
1153,A01679283,1575,7/6/2017 15:22:29,1120
1154,A15667072,2547,7/25/2016 14:35:7,718
1155,A19571018,881,8/11/2019 14:17:14,2080
1156,A16861148,2954,10/5/2014 9:27:50,2047
1157,A15939741,2819,6/22/2016 11:9:53,2181
1158,A09158124,896,5/10/2017 11:50:41,602
1159,A00760758,2522,7/12/2015 12:24:50,1932
1160,A09165165,616,8/14/2017 11:25:21,841
1161,A18411958,2433,7/8/2019 12:8:58,636
1162,A09128111,999,9/20/2018 15:43:24,799
1163,A18078586,771,8/21/2018 10:5:12,962
1164,A16870412,85,1/16/2020 16:28:50,657
1165,A24556848,1502,3/27/2014 16:4:25,2486
1166,A00867137,1971,8/15/2015 9:0:48,901
1167,A11848239,1713,8/11/2020 10:39:16,1014
1168,A18047445,519,1/7/2019 10:27:10,1514
1169,A18059258,2652,6/1/2018 15:43:41,1822
1170,A00270809,848,10/26/2014 9:15:7,754
1171,A01476663,809,2/10/2015 8:51:25,1349
1172,A00224149,2659,5/17/2015 16:58:53,1364
1173,A00772294,2010,5/8/2020 9:48:52,2524
1174,A16843018,1155,9/21/2015 14:49:32,558
1175,A00744884,945,4/3/2020 12:33:49,361
1176,A00737686,180,8/3/2020 10:4:44,1471
1177,A00825625,2992,10/8/2020 13:3:37,774
1178,A11889046,2909,2/3/2017 14:31:3,2238
1179,A24538634,2987,3/21/2015 11:14:16,835
1180,A00285365,2259,3/20/2019 8:26:46,38
1181,A13644431,713,4/27/2019 12:36:21,2258
1182,A00260698,282,2/25/2018 15:48:10,1276
1183,A16258654,978,4/11/2015 14:39:43,2369
1184,A09176964,1590,11/6/2015 12:34:20,2129
1185,A18434219,2341,11/15/2018 15:45:5,424
1186,A16896996,2057,8/7/2016 9:21:23,2642
1187,A00789000,1532,1/3/2018 10:50:46,812
1188,A18455243,2350,9/23/2016 9:49:29,1105
1189,A00391767,1010,5/19/2017 13:15:30,1371
1190,A00222934,2958,7/2/2020 11:33:39,2691
1191,A00798484,2918,5/11/2016 9:58:41,1917
1192,A15970602,788,5/21/2017 8:27:14,527
1193,A02716383,2193,5/24/2017 14:25:32,104
1194,A01063224,1095,9/11/2019 14:45:17,278
1195,A16259203,1747,9/3/2019 12:39:26,2616
1196,A13619243,2253,9/1/2014 16:12:31,942
1197,A08018680,1772,7/14/2020 8:5:16,1222
1198,A18411150,1689,10/12/2020 15:42:23,677
1199,A16277821,1671,7/18/2017 11:38:11,1357
1200,A01029146,1075,7/24/2019 10:33:24,143
1201,A11841158,2540,11/4/2019 15:38:54,864
1202,A00813373,1354,3/21/2019 9:22:8,1312
1203,A24583923,2800,7/3/2014 11:25:45,2735
1204,A08036378,108,8/10/2015 10:56:20,809
1205,A00394660,719,10/7/2015 14:56:26,2411
1206,A00311107,827,1/21/2019 11:12:30,1987
1207,A02716784,1813,2/9/2020 11:54:37,933
1208,A00829824,2725,5/18/2019 16:57:54,1384
1209,A01415747,907,10/1/2020 8:27:15,1179
1210,A08026891,5,7/14/2016 10:38:27,1431
1211,A00729081,2267,7/3/2018 11:49:12,2095
1212,A18034253,2215,10/24/2017 13:4:47,765
1213,A00813049,214,8/22/2020 15:3:23,588
1214,A18058951,2567,11/25/2020 11:24:2,2715
1215,A15914293,2207,11/20/2016 15:15:57,2405
1216,A09134818,1456,11/17/2018 12:44:46,182
1217,A13653015,2325,1/15/2020 16:30:38,2252
1218,A01485179,1486,3/21/2014 14:55:48,2655
1219,A09129752,48,8/8/2019 16:9:43,1054
1220,A19543410,1749,2/25/2015 14:9:1,665
1221,A16861695,2743,3/19/2014 14:34:58,911
1222,A01676554,1668,5/21/2014 8:16:44,730
1223,A02739236,1813,3/21/2019 13:38:37,964
1224,A02729883,1999,6/5/2015 11:35:0,2953
1225,A15655883,234,1/22/2016 16:41:22,2659
1226,A01589619,2326,4/23/2016 15:50:9,1644
1227,A09191324,2771,7/26/2016 8:0:20,2081
1228,A24592628,220,3/3/2019 11:29:34,67
1229,A16867373,1713,7/24/2020 8:35:4,1764
1230,A08519200,997,1/8/2016 12:46:16,241
1231,A13612565,713,7/23/2018 9:25:26,1070
1232,A01098033,608,6/2/2017 14:45:12,918
1233,A11894784,542,2/18/2018 10:18:49,1702
1234,A15693046,1216,3/3/2020 8:7:50,1514
1235,A00837765,2024,9/22/2018 8:13:49,2996
1236,A18424618,1664,7/12/2017 10:39:12,1768
1237,A18460332,2786,1/1/2015 11:49:23,2362
1238,A01015834,175,2/7/2017 11:8:21,2382
1239,A01065863,176,8/4/2018 13:3:52,540
1240,A09116672,818,5/27/2016 11:0:32,2258
1241,A01573771,2549,2/4/2020 14:51:43,2531
1242,A15952735,1112,3/18/2017 10:19:49,250
1243,A11833055,747,6/1/2020 16:47:12,748
1244,A09158435,309,5/11/2019 10:3:1,762
1245,A15977411,2996,7/5/2019 15:10:25,1417
1246,A00257791,7,2/20/2017 11:21:51,1973
1247,A01551112,2879,4/4/2014 9:50:49,761
1248,A01640990,1930,11/5/2015 10:26:28,1211
1249,A01442491,1192,4/25/2014 15:55:17,1695
1250,A19517944,2595,4/20/2019 16:21:37,256
1251,A16249785,2233,4/19/2018 15:8:51,2512
1252,A01417058,2590,11/26/2017 10:34:25,2389
1253,A00364956,945,9/10/2019 14:0:37,445
1254,A13627969,2227,1/26/2020 13:55:8,1513
1255,A18451009,636,11/12/2015 12:24:23,54
1256,A18448162,176,1/16/2015 14:47:8,955
1257,A15957694,1845,7/7/2018 12:10:28,1170
1258,A00847599,106,8/4/2016 15:16:43,604
1259,A09164054,2178,3/22/2016 9:41:55,1971
1260,A18088599,697,2/18/2016 15:32:16,1589
1261,A08093340,361,1/27/2014 9:38:9,728
1262,A00297713,897,5/12/2019 16:51:1,1687
1263,A00846009,316,4/27/2016 14:47:48,442
1264,A02780105,2215,4/26/2014 11:7:56,1760
1265,A11897883,1597,6/24/2016 8:38:58,1183
1266,A24514606,963,7/7/2019 14:30:57,1999
1267,A24523027,977,4/12/2016 10:11:55,2885
1268,A02793560,1302,1/25/2017 13:21:30,2895
1269,A00314745,2848,9/9/2020 10:37:9,541
1270,A08073233,2848,11/14/2016 12:1:44,1458
1271,A00858044,975,6/22/2014 8:21:21,1641
1272,A00730740,1454,5/14/2020 12:47:15,692
1273,A16812876,615,1/23/2014 16:19:54,2937
1274,A16296638,1534,9/14/2020 12:35:10,2617
1275,A09153197,1504,6/27/2019 16:42:15,1956
1276,A24192518,936,7/7/2015 11:41:8,1482
1277,A08537058,226,6/25/2018 16:54:30,804
1278,A11864359,809,5/16/2017 10:1:34,1023
1279,A08536030,1307,5/6/2014 11:50:32,2357
1280,A00381650,2532,6/8/2017 12:46:28,1508
1281,A15932066,1752,7/24/2019 12:26:17,1704
1282,A19543893,146,2/27/2019 14:58:49,1692
1283,A11843696,1333,6/11/2015 12:58:15,2194
1284,A11842988,1423,9/10/2019 8:40:24,2329
1285,A08552973,1068,4/22/2016 13:5:22,1550
1286,A00279065,427,3/3/2018 14:17:58,2503
1287,A09126636,1967,4/25/2016 15:12:32,1295
1288,A16860373,620,7/25/2015 13:48:39,1011
1289,A02735596,2885,9/24/2015 12:9:25,2282
1290,A01473161,1152,4/12/2020 10:51:39,2862
1291,A01450481,2123,7/11/2016 13:55:41,1420
1292,A08096291,1985,11/3/2016 12:58:37,2580
1293,A00735339,301,6/19/2019 8:52:23,1232
1294,A24560822,1783,2/20/2019 14:56:34,2772
1295,A18096889,2762,11/6/2020 9:47:21,2352
1296,A16259616,957,4/25/2019 13:26:40,1665
1297,A00290283,100,5/23/2018 11:57:58,630
1298,A18436508,837,9/8/2017 11:7:13,2810
1299,A15644110,1017,5/20/2014 8:50:1,401
1300,A08056364,1337,7/4/2018 8:6:26,240
1301,A24528323,1335,5/13/2018 8:35:53,2910
1302,A08541110,881,9/12/2014 11:54:17,1687
1303,A18019804,1386,9/2/2019 16:15:17,1491
1304,A08052816,648,11/17/2015 9:21:30,1058
1305,A02743458,925,5/4/2015 15:25:14,2437
1306,A00312605,83,5/12/2015 10:46:33,2642
1307,A01087741,1280,5/9/2014 10:41:28,274
1308,A00751876,1715,6/3/2016 9:50:26,1649
1309,A16858330,27,2/5/2018 13:38:51,379
1310,A19542049,2005,11/11/2018 16:9:13,2393
1311,A00794662,2255,2/24/2014 13:18:35,973
1312,A18076894,341,8/24/2018 9:34:51,968
1313,A11895127,1103,9/4/2020 11:50:9,2068
1314,A01065962,1951,4/20/2017 13:21:25,1285
1315,A24150091,1250,2/26/2015 9:32:56,706
1316,A00743006,2520,5/6/2020 11:5:18,2857
1317,A00847576,1868,6/7/2014 11:19:43,315
1318,A08086580,1198,2/23/2015 13:32:22,1934
1319,A15620691,451,6/10/2016 14:28:32,1031
1320,A00212377,474,10/27/2015 9:47:57,2502
1321,A00271528,1300,9/15/2020 14:43:23,1526
1322,A19546211,2662,3/20/2019 13:47:14,2695
1323,A16251523,722,10/7/2019 8:38:3,1435
1324,A19525142,1001,1/3/2017 15:11:28,1500
1325,A01416311,29,11/9/2018 15:30:1,860
1326,A11845311,1294,1/25/2015 12:48:42,2882
1327,A16278959,458,6/1/2019 10:21:50,281
1328,A13635612,1136,6/9/2019 8:47:18,986
1329,A15683307,1077,5/14/2017 10:14:46,1087
1330,A09177139,2852,9/8/2018 9:42:32,1113
1331,A08085793,141,8/17/2015 16:10:7,1674
1332,A00384109,1693,3/23/2019 11:14:15,1816
1333,A15913808,2097,6/2/2014 8:36:31,1444
1334,A16263224,2275,6/8/2020 10:11:4,2939
1335,A18446886,501,8/1/2016 11:36:32,2419
1336,A24574514,175,4/18/2015 8:57:57,839
1337,A18017648,1064,11/4/2017 14:10:30,1023
1338,A19574439,2990,2/1/2018 9:3:42,1958
1339,A24583088,2803,11/12/2014 9:41:8,714
1340,A18433927,290,5/16/2018 10:43:46,2730
1341,A24174882,1452,4/1/2015 11:2:28,50
1342,A01058318,2557,4/1/2017 13:47:4,468
1343,A16885601,2897,1/26/2014 16:35:45,1454
1344,A00777106,185,5/20/2015 11:26:10,711
1345,A09162057,1201,8/21/2017 12:0:2,2711
1346,A18457146,1087,5/20/2016 10:47:46,1273
1347,A11884721,186,9/5/2014 8:34:26,1334
1348,A24552935,655,9/5/2020 11:57:55,768
1349,A18094289,2838,7/27/2014 12:50:35,2888
1350,A00847442,2547,1/6/2018 14:9:1,317
1351,A00295598,1393,4/25/2015 9:32:54,2172
1352,A08587262,1206,10/6/2020 14:50:34,2517
1353,A01599374,2691,9/4/2019 13:4:38,2601
1354,A00325291,2847,2/26/2016 15:28:1,1721
1355,A01068394,2341,4/22/2015 10:47:0,2536
1356,A16865669,978,8/27/2016 10:13:37,1036
1357,A09173145,2464,6/11/2020 10:42:12,1073
1358,A15678220,2690,4/5/2020 16:29:47,813
1359,A01430064,2924,6/14/2015 10:17:28,1019
1360,A09181705,1935,11/12/2017 10:3:30,376
1361,A00317203,1930,7/16/2014 15:50:41,182
1362,A00345688,2448,6/6/2019 8:19:9,109
1363,A01652127,2943,8/22/2016 15:3:36,1384
1364,A18464748,2480,10/4/2018 11:22:17,87
1365,A00239813,1169,9/27/2020 16:24:5,1541
1366,A16894111,2867,5/7/2019 9:29:18,2979
1367,A19556645,548,9/2/2014 8:23:18,346
1368,A13625462,1133,10/2/2017 16:5:3,2951
1369,A16812635,754,3/25/2018 9:10:50,2688
1370,A15659135,379,4/14/2017 8:1:56,688
1371,A00218917,760,1/8/2020 12:20:45,2656
1372,A01556695,1183,11/12/2014 8:41:0,2179
1373,A00387050,700,8/17/2018 10:17:12,2042
1374,A01670322,2465,8/27/2016 11:10:43,2123
1375,A01021053,1327,1/6/2017 14:12:27,273
1376,A24196769,1048,1/19/2014 8:22:17,1880
1377,A19544168,2069,8/26/2015 13:38:26,2063
1378,A00357975,2842,1/21/2014 13:38:51,1546
1379,A01546642,2104,10/16/2017 10:37:24,2611
1380,A24142723,1246,2/22/2019 12:9:12,409
1381,A16244148,413,10/26/2018 11:40:14,2370
1382,A13619583,2107,3/2/2017 15:49:52,335
1383,A09124881,603,6/15/2015 12:23:40,1920
1384,A01429424,834,10/14/2017 11:30:44,1591
1385,A01465099,763,1/16/2020 15:35:35,2763
1386,A16282090,1239,5/17/2019 9:44:30,2978
1387,A24168292,1307,1/25/2018 14:36:34,37
1388,A00372074,1554,11/9/2015 9:34:29,544
1389,A08578388,2238,8/19/2016 16:49:2,1224
1390,A18464774,1828,6/7/2017 16:49:52,2204
1391,A00384927,16,5/13/2020 13:41:43,588
1392,A19522986,679,3/5/2014 14:6:40,1032
1393,A11837934,2371,2/20/2014 15:12:13,1760
1394,A00284941,173,7/6/2015 15:5:36,1159
1395,A13610283,665,5/6/2014 11:19:3,369
1396,A02722753,1309,5/1/2014 10:8:18,763
1397,A08589749,1918,3/13/2019 13:11:25,2905
1398,A09114412,2722,9/2/2020 12:39:26,2188
1399,A18030851,1321,2/26/2020 11:27:3,2992
1400,A08551504,639,10/19/2015 10:55:41,553
1401,A18084059,2844,3/24/2019 9:49:27,1749
1402,A16852818,1358,5/9/2015 16:54:21,2204
1403,A19533859,2205,2/13/2020 8:13:4,1902
1404,A19528712,1763,10/19/2015 10:16:36,21
1405,A24122085,1092,7/4/2015 8:14:13,1483
1406,A18032462,2515,10/19/2018 8:17:53,815
1407,A18483770,2811,8/23/2020 10:0:21,1296
1408,A08522611,2530,8/10/2020 8:20:52,1300
1409,A24587796,825,8/26/2016 8:42:31,2270
1410,A19555183,598,10/9/2018 9:50:40,1478
1411,A15615060,1214,7/6/2019 13:1:9,2794
1412,A18498728,1927,1/24/2016 13:29:19,349
1413,A00825137,2891,1/22/2020 13:18:21,2023
1414,A24570899,982,11/25/2020 14:33:14,1432
1415,A09131116,826,7/20/2016 15:47:13,1828
1416,A02781178,2127,10/20/2015 15:27:46,669
1417,A08514366,1149,7/23/2014 11:21:26,2011
1418,A18416261,1413,5/14/2016 10:57:50,614
1419,A15683207,1021,5/21/2015 11:13:40,1146
1420,A00341282,2234,11/17/2018 14:6:32,2384
1421,A15919378,865,11/16/2019 10:19:41,764
1422,A08068129,1298,5/26/2017 15:15:47,624
1423,A24130632,1199,9/16/2018 8:41:58,2548
1424,A13631419,1231,4/24/2018 8:46:54,1305
1425,A00257766,2668,5/7/2014 11:45:11,922
1426,A01079489,2386,4/9/2017 14:40:3,2446
1427,A00712321,1117,5/25/2018 8:55:44,1240
1428,A16885667,2832,8/17/2020 11:37:33,1705
1429,A13653598,1105,9/27/2019 16:17:38,2575
1430,A02781858,2323,2/11/2014 11:29:8,332
1431,A00290578,1435,5/13/2020 10:37:49,2796
1432,A01523315,1651,6/4/2019 8:25:57,697
1433,A00220683,825,5/1/2019 9:37:45,2376
1434,A02778696,770,7/2/2020 15:8:40,2879
1435,A16842222,707,6/4/2018 9:44:42,2482
1436,A16274887,1359,1/22/2014 10:12:51,988
1437,A02769283,2206,8/22/2014 14:2:47,2255
1438,A01679727,1145,3/2/2018 9:33:1,2720
1439,A24590897,2047,9/16/2020 10:42:29,930
1440,A01026197,553,8/3/2020 14:44:39,2770
1441,A08581878,733,3/27/2017 15:10:7,2504
1442,A01539240,1081,10/20/2015 13:41:39,2559
1443,A18467836,34,9/16/2016 8:17:55,2095
1444,A01616764,945,5/16/2015 14:24:20,568
1445,A01443273,2919,6/7/2016 10:14:41,232
1446,A24569757,394,11/22/2015 16:37:23,1061
1447,A02781407,93,9/16/2018 16:14:18,2830
1448,A02750593,693,9/1/2019 8:4:56,1149
1449,A08047384,1651,6/20/2016 16:42:21,153
1450,A19512663,842,2/19/2017 11:17:14,522
1451,A15991945,2464,5/11/2017 14:13:49,2573
1452,A00367046,2809,4/4/2020 10:39:33,113
1453,A11814763,1006,10/14/2015 16:51:44,1864
1454,A01673127,1391,9/15/2019 12:47:28,1429
1455,A13625685,2079,5/10/2020 16:2:57,611
1456,A01599488,850,4/5/2019 10:1:37,1947
1457,A15615746,2463,3/27/2014 15:38:20,478
1458,A01485998,279,4/22/2019 16:52:6,1418
1459,A08554504,1400,11/18/2018 15:55:23,2920
1460,A13626154,1010,10/1/2015 10:0:8,2858
1461,A00813700,703,1/27/2018 15:46:7,396
1462,A24581660,2283,7/12/2017 14:47:45,413
1463,A15952571,729,6/17/2019 16:28:13,2546
1464,A00889497,807,2/21/2019 13:38:21,2760
1465,A08548164,1467,1/2/2016 14:39:48,2504
1466,A00775303,1867,7/9/2018 11:2:10,2919
1467,A11871604,406,2/2/2014 11:18:30,1794
1468,A15629998,1426,1/26/2018 14:35:38,2966
1469,A19522235,2579,11/1/2019 11:15:29,2772
1470,A09139787,1772,2/3/2020 11:2:20,1662
1471,A16295453,2225,8/4/2017 8:50:57,2236
1472,A24118197,2309,11/27/2014 9:14:23,112
1473,A16898921,1671,3/4/2014 16:40:19,506
1474,A01650569,2773,4/24/2020 13:54:58,2198
1475,A08542962,806,3/23/2019 15:21:23,702
1476,A00863696,2088,7/2/2015 13:4:0,2027
1477,A00283851,569,2/16/2018 14:24:49,2350
1478,A00797426,2559,10/5/2020 10:42:36,2802
1479,A00371704,616,5/24/2019 14:58:11,1895
1480,A18471567,1578,1/17/2017 10:33:46,684
1481,A02781640,1598,1/25/2017 14:51:42,438
1482,A11845286,2728,3/3/2016 16:17:46,912
1483,A01531842,486,8/3/2015 11:21:10,2374
1484,A02734495,2567,3/14/2019 12:26:22,2875
1485,A08073470,2163,4/6/2015 13:42:16,1580
1486,A15917090,930,7/15/2017 16:23:15,505
1487,A00792110,2950,3/23/2014 16:58:11,2655
1488,A13631114,1739,3/19/2018 12:16:15,1769
1489,A13646570,996,8/26/2017 15:31:41,90
1490,A02726292,2162,8/5/2017 15:10:3,1356
1491,A18052701,1200,4/2/2017 11:58:29,1331
1492,A01066843,1232,10/7/2019 14:35:38,1658
1493,A11818782,2049,10/17/2017 9:3:35,622
1494,A01558302,341,6/21/2015 15:9:18,1894
1495,A08596055,2154,3/9/2019 14:23:31,195
1496,A00783776,754,3/21/2017 16:48:20,2912
1497,A00270227,2656,11/10/2020 12:38:25,834
1498,A08061897,1532,3/1/2014 11:4:32,157
1499,A11852158,1782,11/21/2016 15:10:29,1885
1500,A13651527,357,6/4/2015 14:37:30,1134
1501,A01481711,2292,4/27/2019 12:44:49,88
1502,A08544967,971,4/23/2017 9:4:37,686
1503,A00321916,419,4/6/2017 13:15:25,2199
1504,A15691155,2183,11/22/2020 11:6:58,2313
1505,A19590766,922,11/22/2017 10:51:15,2107
1506,A13667307,2459,1/17/2014 11:24:24,282
1507,A00251683,443,8/6/2017 9:24:11,429
1508,A18447752,538,2/24/2020 10:22:43,487
1509,A11823725,2890,1/25/2017 13:51:3,1549
1510,A18445547,2295,5/14/2016 9:24:55,2405
1511,A15999195,2585,9/22/2019 12:3:46,419
1512,A01591877,2209,10/1/2019 12:22:41,1497
1513,A15697852,1967,7/4/2018 8:20:52,345
1514,A00766495,2126,5/7/2019 12:48:34,58
1515,A19528072,1717,4/9/2016 12:33:23,242
1516,A08551972,280,5/3/2019 15:54:18,305
1517,A11843377,1102,5/15/2019 10:52:33,1861
1518,A01011635,466,9/9/2018 11:28:48,493
1519,A11899585,948,5/22/2015 16:22:3,2001
1520,A09124633,2841,1/20/2017 13:42:31,2821
1521,A16866751,1221,10/19/2015 11:29:56,1085
1522,A16834049,972,6/16/2020 14:28:13,847
1523,A18066986,2735,10/6/2019 14:30:54,697
1524,A00879501,2721,10/2/2019 11:31:24,2238
1525,A08070644,2876,4/8/2014 16:29:48,1152
1526,A08022170,298,5/3/2015 10:41:17,1400
1527,A18482974,2564,8/16/2014 16:36:44,312
1528,A02734178,634,4/16/2015 8:57:58,2434
1529,A15638072,2923,7/20/2018 14:56:25,2824
1530,A24542744,2356,6/8/2019 15:58:2,1611
1531,A19577027,1736,3/25/2019 16:50:33,2015
1532,A08515513,1341,6/21/2014 10:45:15,14
1533,A08038826,81,6/18/2014 10:57:6,1738
1534,A02713736,2564,5/26/2014 15:46:39,1582
1535,A15673414,1591,3/24/2015 14:15:54,1417
1536,A15930231,2931,4/8/2017 11:13:3,573
1537,A01516929,1613,5/3/2016 9:28:19,2535
1538,A00324245,607,4/14/2019 15:40:9,883
1539,A00327287,951,9/25/2019 9:0:5,1590
1540,A15689721,2009,9/23/2018 8:43:49,2119
1541,A00848965,2792,5/14/2018 14:25:2,897
1542,A18437917,1717,7/5/2018 13:2:25,2989
1543,A15990947,1153,8/27/2019 15:49:10,1041
1544,A00884582,1005,10/18/2018 12:33:43,1506
1545,A08010655,1882,6/16/2015 10:33:15,1760
1546,A08044382,1296,1/7/2016 15:3:45,656
1547,A00252549,1569,11/8/2019 12:41:43,2135
1548,A01535845,2228,11/16/2015 13:40:58,1385
1549,A24523789,929,8/18/2017 10:1:52,2473
1550,A16237642,1179,5/13/2018 15:54:11,712
1551,A08033958,1956,5/12/2015 12:21:44,1873
1552,A18052151,1495,9/7/2020 8:36:34,1163
1553,A13645870,2889,5/12/2017 11:8:27,1977
1554,A18021085,1246,5/7/2017 9:53:55,2886
1555,A13668334,1440,2/18/2018 10:34:31,871
1556,A01041221,624,5/17/2016 14:42:34,63
1557,A02761539,541,1/23/2015 11:0:40,811
1558,A15925973,2,1/10/2015 8:10:0,783
1559,A24514070,1612,2/21/2017 11:3:9,1983
1560,A00362155,2928,2/25/2019 15:36:56,1529
1561,A00867892,2200,11/6/2017 11:14:37,791
1562,A09111065,2113,11/23/2019 8:52:10,1817
1563,A01493237,2919,2/9/2019 12:51:16,1485
1564,A02764539,2838,2/24/2015 14:19:0,759
1565,A18052078,2863,8/22/2015 9:0:20,1212
1566,A24577242,549,9/7/2015 9:43:29,1226
1567,A08046610,1433,11/16/2015 9:49:33,581
1568,A18477675,1708,8/11/2020 9:58:12,2584
1569,A01676639,2840,9/16/2014 14:58:38,2463
1570,A18481399,1091,7/7/2016 8:46:18,490
1571,A01428602,971,7/5/2020 13:52:57,1591
1572,A01512690,2800,7/7/2018 11:38:22,1800
1573,A11867906,1820,7/18/2016 8:54:41,2724
1574,A15993422,1244,2/5/2014 14:4:11,704
1575,A18459226,2354,2/12/2016 15:42:28,2745
1576,A09122393,1809,10/20/2014 13:52:28,1918
1577,A18026660,2124,5/22/2019 15:5:1,627
1578,A00765962,1034,7/22/2019 8:22:9,12
1579,A11862405,144,10/20/2014 8:23:7,1300
1580,A16219821,885,10/7/2016 8:52:1,1318
1581,A01053179,1033,1/1/2020 14:26:30,87
1582,A15640688,2641,4/7/2017 9:21:43,2749
1583,A00393946,2010,2/5/2016 14:23:4,782
1584,A15683988,1049,9/13/2018 15:28:12,2934
1585,A00792344,2705,8/1/2014 9:3:15,560
1586,A18018435,2546,1/25/2017 15:40:56,1673
1587,A15653200,757,7/15/2015 15:3:45,1859
1588,A01611300,1140,8/17/2014 8:29:8,2674
1589,A13628960,428,10/15/2014 11:37:6,1534
1590,A01625752,271,5/13/2017 15:58:17,2175
1591,A01052250,1694,10/18/2020 16:38:20,584
1592,A00274513,916,10/26/2018 16:44:17,2574
1593,A01093733,1300,9/26/2020 11:4:57,2722
1594,A16248689,327,3/6/2018 10:49:7,883
1595,A01415388,2114,6/22/2018 12:55:11,2150
1596,A09131459,2983,11/24/2016 13:58:49,2902
1597,A15628238,1103,1/2/2016 8:36:7,2326
1598,A01019967,620,2/9/2014 8:56:8,1103
1599,A00326063,447,8/1/2020 10:58:22,1116
1600,A00316971,638,3/15/2018 8:16:43,1355
1601,A16281330,2167,8/24/2018 12:38:11,897
1602,A19558432,2166,9/3/2016 10:8:30,372
1603,A09142763,1692,8/6/2019 15:8:18,2743
1604,A15925948,2143,8/17/2019 8:40:33,2804
1605,A02792598,2513,5/14/2015 9:27:12,2942
1606,A01014826,1461,4/11/2015 8:9:19,895
1607,A18467802,1979,9/22/2015 15:7:50,2260
1608,A11836006,950,10/13/2020 12:30:14,2095
1609,A13645417,1197,9/1/2018 9:37:25,962
1610,A16839500,1936,10/3/2015 13:8:1,2775
1611,A24598119,805,7/1/2015 14:3:32,258
1612,A24179135,1812,1/7/2014 9:4:30,1620
1613,A16847126,2163,9/24/2019 8:12:50,305
1614,A24577807,31,10/20/2019 10:35:6,1487
1615,A24592534,1200,8/3/2016 8:36:23,2263
1616,A02720762,1863,2/6/2018 9:19:51,1864
1617,A01090675,2408,5/24/2014 9:55:5,1856
1618,A00292807,1175,11/2/2019 12:48:2,2372
1619,A24155753,2438,11/2/2018 11:41:42,1021
1620,A16827201,2621,3/4/2016 9:45:21,360
1621,A01017601,2096,9/25/2017 10:6:41,189
1622,A18028869,2598,9/5/2018 8:45:23,1729
1623,A00242274,584,4/3/2017 13:47:4,1872
1624,A16844446,1873,11/10/2015 14:26:19,1110
1625,A15922708,1701,4/22/2020 8:33:55,727
1626,A15637647,2360,3/12/2019 12:33:38,2839
1627,A18092514,805,5/14/2015 15:0:23,2900
1628,A11812776,798,11/18/2015 14:31:33,2663
1629,A02771592,1435,3/16/2020 9:34:58,2376
1630,A00321326,1675,9/21/2018 9:10:36,664
1631,A15677713,10,4/25/2015 12:41:19,413
1632,A13690251,809,9/19/2015 14:34:50,345
